definition_id,pinyin_id,definition_sn,definition_cn,definition_en,definition_img,ref_pinyin_id,pos
285612,28561,2,〈比喻fig.〉嫉妒(多指在男女关系上,usu. in a love affair,,,名词
285711,28571,1,"织布时牵引纬线(横线)的工具,两头尖,中间粗,形状像枣核。",shuttle; spindle-shaped device used in weaving for passing the woof;,,,名词
285811,28581,1,拿着;握着,grasp; hold,,,动词
285812,28581,2,掌握;主持,control; preside over,,,动词
285813,28581,3,"容量单位,合16斛。","capacity unit, equal to 16 hu",,,名词
285814,28581,4,(Bǐng)姓。,a surname,,,名词
286011,28601,1,扔;投,throw; cast; fling; toss,,,动词
286111,28611,1,悼念,mourn for,,,动词
286211,28621,1,噜苏（lū sū）唆。,wordy; long-winded; over-elaborate; troublesome; speak or write at tiresome length,,,动词
286311,28631,1,垫子或褥子,mattress or cushion,,,名词
286411,28641,1,用某些植物的果肉或种子制成的粉状物,flour made from mashed fruit or seeds,,,名词
286413,28641,3,(Róng)四川成都的别称。,"Rong, another name for Chengdu, capital of Sichuan Province",,,名词
286511,28651,1,矫情。,argumentative; contentious,,,形容词
286521,28652,1,矫正,correct; rectify; remedy; redress,,,动词
286522,28652,2,(Jiǎo)姓。,a surname,,,名词
286523,28652,3,强壮;勇武,strong; powerful; brave,,,形容词
286524,28652,4,假托,pretend; feign,,,动词
286611,28661,1,抑制或堵住不让出来,suppress; hold back,,,动词
286612,28661,2,闷,suffocate; feel oppressed,,,形容词
286711,28671,1,抬起(头),raise or lift up (one's head),,,动词
286712,28671,2,(木、纸等)平的东西因由湿变干而不平。,"(of wood, paper, etc.) become warped or bent (when drying)",,,动词
286721,28672,1,一头儿向上仰起,hold up; stick out; curl up; (of one end) turn or bend upwards,,,动词
286811,28681,1,"雕刻玉石,使成器物",chisel; carve; grind; cut; carve jade into articles,,,动词
286911,28691,1,(用手指)轻轻地抓,scratch (using one's hand),,,动词
286912,28691,2,使别人的事情不能顺利进行;阻止,thwart; get in the way of sb.'s business; obstruct,,,动词
286913,28691,3,弯曲。,bend;,,,动词
287011,28701,1,喉咙,throat,,,名词
287021,28702,1,出声;说话,utter a sound or a word,,,动词
287111,28711,1,用旧的金银首饰、器皿向银楼换取新的。,"exchange (old jewellery, gold or silverware for new); convert",,,动词
287112,28711,2,凭票据支付或领取现款,"honour (a bill, etc.); cash (a money order, cheque, etc.)",,,动词
287113,28711,3,八卦之一，代表沼泽。,"one of the Eight Trigrams in the shape of , standing for marsh",,,名词
287211,28721,1,甘蔗,sugarcane,,,名词
287311,28731,1,"弦乐器,像琴。现在所用的瑟有两种,一种有二十五根弦,另一种有十六根弦。",se; lute; zither-like plucked instrument having 50 strings in ancient times but the modern version has 25 or 16 strings,,,名词
287411,28741,1,皮肤或黏膜受到轻微刺激时引起的想挠的感觉。,itch; tickle; uneasy irritating sensation on the upper surface of the skin resulting from mild stimulation to skin or mucosa,,,形容词
287511,28751,1,细碎,trivial; petty,,,形容词
287512,28751,2,卑微,petty and low,,,形容词
287611,28761,1,酋长。,chief of a tribe,,,名词
287612,28761,2,(盗匪、侵略者的)首领,"chieftain (of bandits, aggressors)",,,名词
287711,28771,1,姓。,a surname,,,名词
287811,28781,1,"古代的一种玉器,形状像半个圭。",jade tablet,,,名词
287911,28791,1,"槐树,落叶乔木,羽状复叶,花淡黄色,结荚果,圆筒形。花蕾可以制黄色染料。花、果实以及根上的皮都入中药。","Japan pagoda tree; Chinese scholar tree (Sophora japonica); a deciduous tree, with feather-like compound leaves, light yellow flowers, round legumes. Its buds can be used to make a yellow dye, and its flowers, legumes and root bark are used as ingredients in traditional Chinese medicine.",,,名词
287912,28791,2,(Huái)姓。,a surname,,,名词
288011,28801,1,上圆下方的小门。,arched door,,,名词
288012,28801,2,闺房,boudoir; zenana,,,名词
288111,28811,1,〈方dial.〉倔强,pigheaded; stubborn; obstinate; unyielding; pertinacious,,,形容词
288121,28812,1,用两只手握住物体的两端分别向相反的方向用力,twist; wring; hold the two ends of sth. with two hands and turn them in opposite directions,,,动词
288122,28812,2,用两三个手指扭住皮肉使劲转动,tweak; hold the flesh of sb. with two or three fingers and twist with force,,,动词
288131,28813,1,控制住物体向里转或向外转,twist; screw; hold an object and turn it inward or outward,,,动词
288132,28813,2,颠倒;错,mistaken; wrong,,,动词
288133,28813,3,别扭;抵触,differ; disagree; be at cross-purposes; discord,,,形容词
288211,28821,1,明显;显著,clear; evident; conspicuous,,,形容词
288212,28821,2,表彰;显扬,cite (in dispatches); commend,,,动词
288213,28821,3,(Zhāng)姓。,a surname,,,名词
288311,28831,1,"一年生草本植物,生在池沼中,根生在泥里,叶子浮在水面,略呈三角形,边缘略有锯齿,花白色。果实的硬壳有角,绿色或褐色,果肉可以吃。","water chestnut (Trapa bispinosa); ling; water caltrop; annual herb found in lakes or marshland, its roots growing in mud, having triangular saw-toothed leaves and white flowers that float on the water surface, and bearing green or brown fruits with hard pronged shells containing edible flesh",,,名词
288312,28831,2,这种植物的果实。,fruit of such plant,,,名词
288411,28841,1,吐(tù),vomit; throw up,,,动词
288511,28851,1,[瘩背](dábèi)〈中医Chin. med.〉指生在背部的痈。,carbuncle on the back,,,名词
288711,28871,1,用手或工具把东西聚集到自己面前,gather up; rake together with hands or tools,,,动词
288712,28871,2,用手拢着提起来(指衣服),hold up; tuck up,,,动词
288713,28871,3,搜刮(财物);尽力赚(钱),squeeze (money); extort,,,动词
288714,28871,4,〈方dial.〉向自己的方向拨;扳,pull,,,动词
288715,28871,5,〈方dial.〉核算,accounting,,,动词
288721,28872,1,搂抱,hold in one's arms; hug; embrace,,,动词
288811,28881,1,烧,burn,,,动词
288911,28891,1,到,up to,,,动词
288912,28891,2,始终;一直(用于‘未’或‘无’前,used before 未 wèi or 无 wú,,,副词
289011,28901,1,倒塌;坍下来,collapse; fall; break down,,,动词
289111,28911,1,线,thread,,,名词
289112,28911,2,"一条一条,详详细细",detailed; in detail,,,动词
289113,28911,3,〈量词classifier〉用于细的东西,wisp; lock; strand,,,量词
289211,28921,1,[谜儿](mèir)〈方dial.〉谜语。,riddle,,,名词
289221,28922,1,谜语,riddle; conundrum,,,名词
289222,28922,2,〈比喻fig.〉还没有弄明白的或难以理解的事物,enigma; mystery; puzzle; sth. that is not clear or difficult to understand,,,名词
289311,28931,1,钥匙。,key,,,名词
289321,28932,1,钥匙,key,,,名词
289411,28941,1,〈拟声词onom.〉,honk; toot,,,拟声词
289412,28941,2,〈方dial.〉(嘴)向前突出;撅着,thrust out (the lips); pout,,,动词
289511,28951,1,蠢动。,wriggle,,,动词
289512,28951,2,愚蠢,stupid,,,形容词
289513,28951,3,笨拙,clumsy,,,形容词
289611,28961,1,蛤蜊、文蛤等瓣鳃类软体动物。,"pele-cypod, such as clam",,,名词
289711,28971,1,馈赠,present a gift,,,动词
289811,28981,1,跟别人商量,consult; take counsel; seek advice; discuss with others,,,动词
289812,28981,2,咨文。,report on state affairs delivered by the head of a government,,,名词
289911,28991,1,搽上;涂上,"apply (powder, ointment, etc.)",,,动词
289912,28991,2,铺开;摆开,spread; lay out,,,动词
289913,28991,3,够;足,sufficient; enough,,,动词
290011,29001,1,遥远,remote; far back,,,形容词
290012,29001,2,〈方dial.〉卷(juǎn),roll up,,,动词
290111,29011,1,姓。,a surname,,,名词
290211,29021,1,宠爱;偏爱,bestow favour on; dote on; pamper,,,动词
290311,29031,1,(旧读formerly pronouncedxī)幸福;吉祥,auspiciousness; happiness; jubilation,,,形容词
290411,29041,1,天然的水池子,natural pond,,,名词
290511,29051,1,形容高大,towering; lofty,,,形容词
290611,29061,1,"榆树,落叶乔木,叶子卵形,花有短梗。翅果倒卵形,通称榆钱。木材可供建筑或制器具用。","elm; deciduous tree of the genus Ulmus, with ovate leaves, short-stemmed flowers, obovate samara that is commonly called yuqian (elm seeds), and wood used as a building material and for making furniture and other utensils",,,名词
290711,29071,1,曲折,winding; tortuous,,,形容词
290712,29071,2,(Wǎn)姓。,a surname,,,名词
290713,29071,3,仿佛,as if,,,副词
290811,29081,1,裂开,split open; crack,,,动词
290812,29081,2,"用在‘硬、直、亮’一类形容词的前面,表示程度深","[used before adjectives like 硬yìng, 直 zhí, 亮liàng, etc., as an intensifier]",,,副词
290821,29082,1,板着,pull (a long face),,,动词
290822,29082,2,勉强支撑,strain oneself,,,动词
290831,29083,1,拉紧,stretch tight; strain,,,动词
290832,29083,2,衣服、布、绸等张紧,"(of a dress, a piece of cloth or silk, etc.) tight; taut",,,动词
290833,29083,3,(物体)猛然弹起,spring; bounce,,,动词
290834,29083,4,"缝纫方法,稀疏地缝住或用针别上",baste; pin; tack; make rough stitches,,,动词
290835,29083,5,〈方dial.〉勉强支持;硬撑,be barely able to subsist; manage with difficulty,,,动词
290836,29083,6,用藤皮、棕绳等编织成的床屉子,"framed matting (for a bed woven from rattan, coir rope, etc.)",,,名词
290838,29083,8,〈方dial.〉骗(财物),swindle; cheat,,,动词
290911,29091,1,"文言叹词,表示允许。",[an interjection in classical Chinese indicating consent] all right,,,感叹词
290912,29091,2,(Yú)姓。,a surname,,,名词
291011,29101,1,眼的四周;眼眶子,eye socket; rim of the eye,,,名词
291111,29111,1,[吩咐](fēn fù)口头指派或命令;嘱咐,spoken order; tell; instruct,,,动词
291211,29121,1,筛子,sieve; sifter,,,名词
291212,29121,2,"把东西放在罗或筛子里,来回摇动,使细碎的漏下去,粗的留在上头",sift; separate or sift out coarse particles and retain the fine by means of a sieve or screen,,,动词
291213,29121,3,〈比喻fig.〉经挑选后淘汰,"screen; (of a job applicant, etc.) be eliminated after being screened",,,动词
291214,29121,4,使酒热,warm up wine,,,动词
291215,29121,5,斟(酒)。,pour (wine),,,动词
291216,29121,6,〈方dial.〉敲(锣),beat (a gong),,,动词
291411,29141,1,指钞票,banknote; paper money,,,名词
291511,29151,1,欺骗,cheat; swindle; deceive; befool,,,动词
291512,29151,2,假装,pretend; feign,,,动词
291513,29151,3,"用假话试探,使对方吐露真情",bluff sb. into giving information,,,动词
291611,29161,1,[嗨哟](hāiyō)〈叹词interj.〉做重体力劳动(大多集体操作)时呼喊的声音,(voice made usu. collectively while doing heavy manual labour) heave ho; hey-ho; yo-heave-ho,,,感叹词
291711,29171,1,"一年生草本植物,茎蔓生,叶子互生,心脏形,花白色。果实中间细,像两个球连在一起,表面光滑,可做器皿,也供玩赏。","bottle gourd (Lagenaria siceraria); calabash; annual cauline plant that has intergrown heart-shaped leaves, white flowers, and smooth fruit that looks like two balls connected, oft. used as ornaments, vessels or utensils",,,名词
291712,29171,2,这种植物的果实。,fruit of the gourd,,,名词
291811,29181,1,耕种田地。,cultivate farmland,,,动词
291821,29182,1,租种土地,rented land,,,动词
291911,29191,1,"豆、麦发酵后,加上盐做成的糊状调味品",thick sauce or paste made from fermented soya beans or wheat flour and flavoured with salt,,,名词
291912,29191,2,用酱或酱油腌的(菜);用酱油煮的(肉),(of vegetable) marinated in soya sauce or soya paste; (of meat) stewed in soya sauce,,,形容词
291913,29191,3,用酱或酱油腌(菜),marinate or pickle (vegetable) in soya paste or soya sauce,,,动词
291914,29191,4,像酱的糊状食品,paste; jam,,,名词
292011,29201,1,坍塌,collapse; crumble; become ruined or dilapidated,,,形容词
292012,29201,2,衰败,declining; decayed; decadent,,,形容词
292013,29201,3,委靡,dispirited; dejected; decadent,,,形容词
292111,29211,1,渺茫,(of an expanse of water) vast; vague; distant and indistinct,,,形容词
292112,29211,2,渺小,tiny; insignificant,,,形容词
292211,29221,1,"用胳膊围住别人,使靠近自己",gather sb.'s body into one's arms; take into one's arms,,,动词
292212,29221,2,"用绳子等把松散的东西聚拢到一起,使不散开",tie a rope around sth.,,,动词
292213,29221,3,拉到自己这方面或自己身上来,take on; take upon oneself; canvass,,,动词
292214,29221,4,把持,seize; grasp; monopolize,,,动词
292311,29231,1,自身;亲自,personally,,,代词
292312,29231,2,弯下(身子),bend forward; bow,,,动词
292411,29241,1,坏(人、事,of sb. or sth.,,,形容词
292511,29251,1,光明;光亮,shining; glowing,,,形容词
292611,29261,1,〈拟声词onom.〉形容放枪、拍掌或东西撞击等声音,"[indicating the sound of gunshot, clapping or slapping] thwack; crackle; bang",,,拟声词
292711,29271,1,液体受冲击向四外射出,splash; spatter,,,动词
292811,29281,1,脊檩;正梁。,ridge pole; ridge piece,,,名词
292812,29281,2,〈量词classifier〉房屋一座叫一栋。,building,,,量词
292911,29291,1,盛大;旺盛,exuberant; abundant,,,形容词
293011,29301,1,砚台,inkstone; inkslab,,,名词
293012,29301,2,"〈旧时old〉指有同学关系的(因同学常共笔砚,同学也称‘同砚’)",fellow student; classmate; term derived from the fact that classmates sharing the same desk oft. shared their writing brushes and inkslabs,,,名词
293211,29321,1,关押;囚禁,put sb. behind the bars; imprison; jail; put in jail; enjail; lock up; jug; encage; gaol; quod,,,动词
293212,29321,2,囚犯,prisoner; convict; jailbird; prison bird,,,名词
293411,29341,1,皇帝的妾;太子、王、侯的妻,"imperial concubine; wife of a prince, king or duke",,,名词
293521,29352,1,称百姓(多指外来的,usu. person from another place,,,名词
293611,29361,1,狡猾,crafty; foxy; cunning,,,形容词
293711,29371,1,很快地看一下,shoot a glance at; glare at; snatch a glimpse,,,动词
293811,29381,1,(香气、液体等)渗入或透出,"(of fragrance, liquid, etc.) ooze; seep; exude",,,动词
293812,29381,2,〈方dial.〉头向下垂,lower or droop one's head,,,动词
293813,29381,3,〈方dial.〉往水里放。,put in water,,,动词
293911,29391,1,估计;忖度,estimate; speculate,,,动词
293912,29391,2,(Chuǎi)姓。,a surname,,,名词
293931,29393,1,藏在衣服里,put sth. in one's clothes,,,动词
293932,29393,2,〈方dial.〉牲畜怀孕,(of a domestic animal) conceive,,,动词
294011,29401,1,山势又高又陡,(of mountains) high and steep; precipitous; abrupt,,,形容词
294012,29401,2,〈比喻fig.〉严厉,severe; stern; harsh,,,形容词
294111,29411,1,指樱桃。,cherry,,,名词
294112,29411,2,指樱花。,cherry blossom,,,名词
294211,29421,1,"古代部落联盟领袖,传说曾治平洪水。","King Yu, legendary leader of an ancient tribe union who successfully tamed a major flood",,,名词
294212,29421,2,姓。,a surname,,,名词
294311,29431,1,分歧的;由主干分出来的(道路),branch off; road branching from a main road,,,名词
294312,29431,2,离开原来的方向而偏到一边儿,deviate from the original direction,,,动词
294314,29431,4,"错开时间,避免冲突",stagger time to avoid conflicts,,,动词
294316,29431,6,〈方dial.〉(嗓音)失常,lose one's voice; become hoarse,,,动词
294411,29441,1,没有事的时候;空闲,free time; leisure,,,名词
294611,29461,1,大波浪;波浪,billow; wave,,,名词
294711,29471,1,可做黑色染料的矾石。,alunite that can be used as a black dye,,,名词
294712,29471,2,染黑。,dye sth. black,,,动词
294811,29481,1,生养。,give birth to; bear,,,动词
294821,29482,1,用粮食或粮食加其他东西煮成的半流质食物,porridge; congee; gruel,,,名词
294911,29491,1,把凉了的熟食蒸热,steam cooked food that has turned cold,,,动词
294921,29492,1,蒸馏。,distil,,,动词
295011,29501,1,特别爱好,have a liking for; be addicted to,,,动词
295111,29511,1,忠实;一心一意,faithful; sincere; earnest,,,形容词
295112,29511,2,(病势)沉重,(of an illness) serious; critical,,,形容词
295211,29521,1,麒麟,kylin; (Chinese) unicorn,,,名词
295312,29531,2,用锹或铲撮取或清除,lift or remove with a shovel or spade,,,动词
295411,29541,1,地支的第三位。,3rd of the 12 Earthly Branches (地支);,,,名词
295511,29551,1,从骨头上把肉刮下来,scrape meat from a bone with a fleshing knife; pick,,,动词
295512,29551,2,从缝隙里往外挑(tiǎo),pick (as from a fissure or crack),,,动词
295513,29551,3,剔除,pick out (the useless); reject; get rid of,,,动词
295514,29551,4,汉字的笔画，即挑（tiǎo）。,rising stroke (in Chinese characters),,,名词
295611,29561,1,传说中上古帝王名。,"Emperor Yao, legendary sage-king in remote antiquity",,,名词
295612,29561,2,姓。,a surname,,,名词
295711,29571,1,用力掐住,clutch; grip with force,,,动词
295712,29571,2,把守; 控制,guard; control,,,动词
295811,29581,1,"赣江,水名,在江西。","Ganjiang River, in Jiangxi Province",,,名词
295812,29581,2,江西的别称。,another name for 江西Jiāngxī,,,名词
295911,29591,1,液体中含某种固体成分很多(跟‘稀’相对as opposed to‘thin’}),(of liquid) thick,,,形容词
295912,29591,2,稠密,dense,,,形容词
296011,29601,1,(旧读formerly pronouncedxù)小岛,small island; islet,,,名词
296111,29611,1,氨分子中的氢原子被烃基取代而成的有机化合物。,amine; organic compounds derived from ammonia by replacement of one or more hydrogen atoms with hydrocarbon radical,,,名词
296211,29621,1,邀请客人的通知,invitation,,,名词
296212,29621,2,〈旧时old〉写着生辰八字等的纸片,"card on which are written the hour, date, month, year of one's birth (traditionally used for betrothal); age card",,,名词
296214,29621,4,〈方dial.〉〈量词classifier〉用于配合起来的若干味汤药,(for herbal medicine),,,量词
296221,29622,1,学习写字或绘画时临摹用的样本,book containing models of handwriting or painting for learners to copy,,,名词
296231,29623,1,服从;顺从,submissive; obedient,,,形容词
296232,29623,2,妥当;稳当,proper; appropriate,,,形容词
296233,29623,3,姓。,a surname,,,名词
296311,29631,1,落;掉,fall; sink,,,动词
296411,29641,1,地支的第十二位。,last of the 12 Earthly Branches;,,,名词
296511,29651,1,紧紧地抓;抓住并拉,hold tight; seize,,,动词
296611,29661,1,指梧桐,Chinese parasol (tree),,,名词
296711,29671,1,山脚,foot of a mountain or a hill,,,名词
296811,29681,1,"瀑河,水名,在河北。",Baohe River in Hebei Province,,,名词
296821,29682,1,瀑布,waterfall,,,名词
296911,29691,1,窟窿,aperture; orifice,,,名词
296912,29691,2,〈比喻fig.〉事情的关键,key to sth.; knack,,,名词
297011,29701,1,松懈,slack; lax,,,形容词
297111,29711,1,淤积,become silted up; be choked with silt,,,动词
297112,29711,2,淤积起来的,silt,,,形容词
297113,29711,3,淤积的泥沙;淤泥,silt; sediment; mud,,,名词
297114,29711,4,(血液)不流通,(of blood) stasis,,,动词
297115,29711,5,〈方dial.〉液体沸腾溢出,spill; overflow,,,动词
297211,29721,1,两颊的下半部,cheek,,,名词
297311,29731,1,"生肉,现指肉类鱼类等食物",raw meat or fish,,,名词
297312,29731,2,鱼虾等的难闻的气味,"having the smell of fish, seafood, etc.",,,名词
297411,29741,1,把两股以上条状物扭在一起,(of two or more strands) twist into one; wring; entangle,,,动词
297412,29741,2,"握住条状物的两端同时向相反方向转动,使受到挤压;拧",twist; wring; squeeze by turning the ends of an elongated object in opposite directions,,,动词
297413,29741,3,用绞刀切削,ream,,,动词
297414,29741,4,勒死;吊死,hang (by the neck),,,动词
297415,29741,5,"把绳索一端系在轮上,转动轮轴,使系在另一端的物体移动",wind; raise or move a load by turning a horizontal cylinder so that a line attached to the load winds around the cylinder,,,动词
297416,29741,6,〈量词classifier〉用于纱、毛线等,skein; hank,,,量词
297621,29762,1,兵,soldier; private,,,名词
297622,29762,2,差役,servant,,,名词
297623,29762,3,完毕;结束,finish; end,,,动词
297624,29762,4,到底;终于,finally; at last,,,副词
297625,29762,5,死,die,,,动词
297721,29772,1,指某些有像芭蕉那样的大叶子的植物,plant with large sheath leaves like those of plantain,,,名词
297811,29781,1,"枫树,落叶乔木,叶子互生,通常三裂,边缘有锯齿,秋季变成红色,花黄褐色,翅果。树脂可入药。","maple (Acer); deciduous tree with alternate palmate, three-lobed, serrated leaves which turn red in autumn, yellowish-brown flowers, and samaras, its resin used in medicine;",,,名词
297911,29791,1,指胸脯。,chest; breast,,,名词
297921,29792,1,肉干,dried meat,,,名词
297922,29792,2,蜜饯果干,preserved fruit; candied fruit,,,名词
298011,29801,1,〈中医Chin. med.〉把胆、胃、大肠、小肠、三焦和膀胱叫六腑。,"six hollow organs (gallbladder, stomach, large intestine, small intestine, bladder and three visceral cavities);",,,名词
298211,29821,1,密生的草,thick weeds; rank undergrowth,,,名词
298212,29821,2,大。,huge; big,,,形容词
298213,29821,3,(Mǎng)姓。,a surname,,,名词
298214,29821,4,鲁莽,impertinent,,,形容词
298311,29831,1,死(用于人时多含贬义,derogative when used of people,,,动词
298312,29831,2,枪毙,shoot; execute; shoot dead,,,动词
298313,29831,3,仆倒,fall; drop; collapse,,,动词
298411,29841,1,[婷婷]形容人或花木美好。,"(of a person or flowers, trees, etc.) graceful;",,,形容词
298511,29851,1,碰在硬东西上,knock (against sth. hard),,,动词
298512,29851,2,磕打,rap,,,动词
298611,29861,1,〈方dial.〉(煤气)使人窒息中毒,be poisoned or suffocated by coal gas,,,动词
298621,29862,1,"(烟、气等)接触物体,使变颜色或沾上气味","smoke; fumigate; subject things to smoke, gases, etc., in order to change their colour or smell",,,动词
298622,29862,2,熏制(食品),smoke (food),,,动词
298623,29862,3,和暖,pleasantly warm; genial; mild,,,形容词
298711,29871,1,发酵。,ferment; leaven,,,动词
298811,29881,1,古书上指巢菜。,(in ancient books) common vetch,,,名词
298911,29891,1,"非金属元素,符号Br(bromium)。暗棕红色发烟液体,有刺激性气味,化学性质较活泼。对皮肤和黏膜有强烈的腐蚀性。用来制染料、药品等。","bromine(Br); nonmetallic chemical element usu. in the form of a dark reddish-brown, corrosive liquid that has an unpleasant odour and is irritating to mucous membranes, used in making dyes, medicines, etc.",,,名词
299011,29901,1,松开;松懈,relax; slacken; loosen,,,动词
299111,29911,1,用胳膊夹住,hold sth. under the arm,,,动词
299112,29911,2,挟制,coerce; force sb. to submit to one's will,,,动词
299113,29911,3,心里怀着(怨恨等),"harbour (resentment, etc.)",,,动词
299211,29921,1,酸枣树。,sour jujube; thorn bush,,,名词
299212,29921,2,泛指有刺的草木,thorny plants; brambles,,,名词
299213,29921,3,刺;扎,prick,,,动词
299311,29931,1,"测定物体重量的器具,有杆秤、地秤、台秤、弹簧秤等多种。特指杆秤。","implements for measuring weight, including steelyard or lever scales, platform scales, spring scales, etc.; esp. steelyard",,,名词
299511,29951,1,天干的第七位。,7th of the 10 Heavenly Stems (天干),,,名词
299512,29951,2,年龄,age,,,名词
299513,29951,3,(Gēng)姓。,a surname,,,名词
299611,29961,1,蚯蚓。,earthworm (Lumbricus); fishworm; angleworm,,,名词
299711,29971,1,嚼,chew,,,动词
299721,29972,1,‘嘴’俗作咀。,popular form for 嘴 zuǐ,,,名词
299811,29981,1,宽绰,spacious; ample,,,形容词
299812,29981,2,(体态)柔美,(of body shape) delicate and pretty,,,形容词
299821,29982,1,抓取,grab,,,动词
299911,29991,1,"金属元素,符号Mn(manganum)。银白色,质硬而脆。主要用来制造锰钢等合金。","manganese (Mn); silver white, hard, brittle metal, mainly used for making such alloys as manganese steel, etc.",,,名词
300011,30001,1,(火)旺。,(of fire) ablaze,,,形容词
300012,30001,2,热烈旺盛,enthusiastic and energetic,,,形容词
300111,30011,1,弯曲或歪斜。,crooked;,,,形容词
300112,30011,2,使歪曲,twist; pervert; distort,,,动词
300113,30011,3,冤屈,wrong; frame sb. up,,,名词
300114,30011,4,白白地;徒然,in vain; to no avail,,,副词
300211,30021,1,俊俏;样子好看; 动作灵活,pretty; handsome; good-looking; smart; dexterous and quick to act,,,形容词
300212,30021,2,指货物的销路好,sell like hot cakes; sell well; be saleable; be in great demand,,,形容词
300213,30021,3,〈方dial.〉烹调时加上(俏头),seasoning; season a dish when cooking,,,动词
300312,30031,2,挺直,straighten,,,动词
300313,30031,3,直爽,frank; forthright,,,形容词
300314,30031,4,顽固,stubborn,,,形容词
300315,30031,5,阻塞;妨碍,obstruct; block,,,动词
300411,30041,1,祷告,pray,,,动词
300412,30041,2,盼望(旧时书信用语),(used in old-style letters) ask earnestly; beg,,,动词
300511,30051,1,外出散步;闲游;游览,go out for an airing; stroll; wander; roam; ramble; saunter; rove; traipse,,,动词
300611,30061,1,草初生纤细柔软的样子。,"(of newly-grown grass) downy; short, soft and fine",,,形容词
300612,30061,2,指鹿茸,young pilose antler,,,名词
300711,30071,1,指某些开大花的草本植物,certain herbaceous plants with big flowers,,,名词
300811,30081,1,"周朝国名,在今四川成都一带。","Shu, a state in the Zhou Dynasty, comprising the area in and around present-day Chengdu in Sichuan Province",,,名词
300812,30081,2,蜀汉。,Kingdom of Shu Han (221-263),,,名词
300813,30081,3,四川的别称。,another name for 四川 Sìchuān,,,名词
300911,30091,1,中国古代称北方的民族。,ancient name for the tribes in the north,,,名词
300912,30091,2,(Dí)姓。,a surname,,,名词
301011,30101,1,笨,clumsy; awkward; dull; stupid,,,形容词
301012,30101,2,〈谦辞hum.〉称自己的(文章、见解等),"my (writing, opinion, etc.)",,,形容词
301111,30111,1,鞍子,saddle,,,名词
301211,30121,1,女婿,son-in-law,,,名词
301212,30121,2,丈夫,husband,,,名词
301311,30131,1,持;握,hold; grasp,,,动词
301321,30132,1,一种鼓曲,a kind of drum music,,,名词
301411,30141,1,"古代的重量单位,三十斤是一钧","ancient unit of weight, equal to 15 kilogrammes",,,名词
301412,30141,2,制陶器所用的转轮。,potter's wheel; throwing wheel,,,名词
301413,30141,3,〈敬辞pol.〉用于有关对方的事物或行为(对尊长或上级用),[term used to address one's elders or superiors] you; your,,,形容词
301511,30151,1,"[蚯蚓](qiūyǐn)环节动物,身体柔软,圆而长,环节上有刚毛,生活在土壤中,能使土壤疏松,它的粪便能使土壤肥沃,是益虫。","earthworm (Lumbricus terrestris); angleworm; fishworm; red worm; dew worm; annelid with a long soft cylindrical body, with bristles on the segments, which burrows into and helps aerate soil, a beneficial creature whose dejecta can enrich soil;",,,名词
301611,30161,1,种菜蔬、花草的园子或园地,"garden; a piece of ground for growing vegetables, flowers, ornamental shrubs, etc.",,,名词
301711,30171,1,蛾子。,moth,,,名词
301821,30182,1,吵闹;喧哗,noisiness; clamour; din,,,动词
301911,30191,1,[垃圾](lājī)脏土或扔掉的破烂东西,rubbish; garbage; junk,,,名词
302011,30201,1,(旧读formerly pronouncedwèn)紊乱,disorderly; confused,,,形容词
302111,30211,1,"有机化合物的一类,是芳香烃分子中苯环上的氢原子被羟基取代而成的化合物。特指苯酚。",phenol; group of organic chemical compounds obtained when hydrogen atoms on the benzene ring of aromatic hydrocarbon molecules are replaced by a hydroxyl radical,,,名词
302211,30221,1,狭窄,narrow,,,形容词
302212,30221,2,险要的地方,place of strategic importance,,,名词
302311,30231,1,弓或剑的套子。,(of a sword) sheath; (of a bow) case,,,名词
302312,30231,2,〈比喻fig.〉隐藏,conceal; hide,,,动词
302313,30231,3,兵法,stratagem,,,名词
302411,30241,1,"鲫鱼,体侧扁,头部尖,中部高,尾部较窄,生活在淡水中,是常见的食用鱼。","crucian carp (Carassius auratus); common edible fish with a laterally flat body, a pointed head, a narrow tail and a big belly, living in fresh water",,,名词
302511,30251,1,"竹的嫩芽,味鲜美,可以做菜。","bamboo shoot used in cooking for its fresh, delicious flavour;",,,名词
302611,30261,1,一点儿一点儿地往下咬,nibble; gnaw,,,动词
302711,30271,1,〈拟声词onom.〉,chirp,,,拟声词
302811,30281,1,"鲤鱼,身体侧扁,背部苍黑色,腹部黄白色,嘴边有须一对。是中国重要的淡水鱼类之一。","carp (Cyprinus carpio); flat fish with a black back, a yellowish-white belly and a pair of feelers by the mouth, one of China's important freshwater fishes",,,名词
302911,30291,1,懒(跟‘勤’相对as opposed to‘diligent’}),lazy; indolent,,,形容词
303021,30302,1,小声说;私下里说,whisper; talk in whispers; gossip (in a low voice),,,动词
303022,30302,2,猜疑;犹疑,be apprehensive; have qualms; be unsettled,,,动词
303111,30311,1,捏造事实冤枉人,frame sb. up; accuse falsely; fabricate facts to wrong a person,,,动词
303211,30321,1,急促喘气的声音,heavy breathing; wheeze,,,名词
303212,30321,2,吼叫,roar; howl,,,动词
303411,30341,1,毡子,felt,,,名词
303512,30351,2,"容量单位。10撮等于1勺,10勺等于1合(gě)。",Unit of capacity:10 cuo (10 millilitres) equals one shao (one centilitre); 10 shao equals one ge (one decilitre),,,量词
303711,30371,1,美女,pretty woman; beauty,,,名词
