definition_id,pinyin_id,definition_sn,definition_cn,definition_en,definition_img,ref_pinyin_id,pos
960711,96071,1,用泥土等可塑材料塑成人物形象,model; mould,,,动词
960712,96071,2,用语言文字或其他艺术手段表现人物形象,portray; describe a person using words or other artistic means,,,动词
960811,96081,1,素的饭食和点心。,vegetarian food; vegetarian diet,,,名词
960812,96081,2,吃素,be a vegetarian,,,动词
960911,96091,1,指事物本来的性质。,nature; essential character of sth.,,,名词
960913,96091,3,心理学上指人的神经系统和感觉器官上的先天的特点。,(psychol.) diathesis; constitutional characteristics of the human nervous system and sense organs,,,名词
961011,96101,1,检察机关、法院以及民事案件中的当事人、刑事案件中的自诉人解决案件时所进行的活动。,"lawsuit; litigation; process of bringing a dispute, claim, etc., before a court of law for settlement in civil or criminal cases;",,,名词
961112,96111,2,表示到…为止,until,,,动词
961211,96121,1,随后就;立刻,soon after; immediately; presently,,,副词
961311,96131,1,带在身上或跟在身旁,(carry) on one's person; bring with one,,,形容词
961511,96151,1,任凭自己的意思,at will; as one pleases,,,形容词
961611,96161,1,年月,years,,,名词
961711,96171,1,在山中或地下凿成的通路。,underground passage; tunnel,,,名词
961811,96181,1,使失去原来的使用效能,damage,,,动词
961911,96191,1,索取赔偿,claim for damages; claim indemnity,,,动词
962011,96201,1,〈副词adv.〉表示直截了当;干脆,simply; just; might as well,,,副词
962211,96221,1,"发生在太平洋西部海洋和南海海上的热带气旋,是一种极强烈的风暴,中心附近最大风力达12级或12级以上,同时有暴雨。","typhoon; tropical cyclone occurring in the western Pacific or the South China Sea, with the velocity reaching or exceeding 12 on the Beaufort scale near its centre, and accompanied by rainstorm",,,名词
962311,96231,1,极高的天空,firmament; outer space,,,名词
962411,96241,1,泰山北斗,Mount Taishan and the Plough — man of eminence,,,名词
962511,96251,1,"由于神经机能发生障碍,身体的一部分完全或不完全地丧失运动的能力。可分为面瘫、单瘫、偏瘫、截瘫、四肢瘫等。","paralysis; palsy; loss or impairment of the ability to move a body or a body part, usu. as a result of nerve damage, including facial palsy, monoplegia, hemiplegia, paraplegia, and the paralysis of the four limbs",,,名词
962512,96251,2,"〈比喻fig.〉机构涣散,不能正常进行工作。",paralysed; at a standstill; break down; (of an organization) total stoppage or severe impairment of activity,,,动词
962611,96261,1,贪得无厌(含贬义,derog.,,,形容词
962612,96261,2,不知满足。,be insatiable,,,形容词
962711,96271,1,利用职务上的便利非法地取得财物,embezzle; practise graft,,,动词
962811,96281,1,"物体受外力作用变形后,除去作用力时能恢复原来形状的性质。",elasticity; (of an object) the property of returning to its initial form or state after being deformed by an external force,,,名词
962812,96281,2,〈比喻fig.〉事物的可多可少、可大可小等伸缩性,flexible; resilient,,,名词
962911,96291,1,"心地纯洁,语言直率",guileless,,,形容词
962912,96291,2,如实地说出(自己的错误或罪行),own up to (one's mistake or crime),,,动词
963011,96301,1,对于不能直接观察的事物或现象用仪器进行考察和测量,plumb; survey; prospect; use apparatuses to study and measure sth. that cannot be directly observed,,,动词
963111,96311,1,"多方寻求答案,解决疑问",explore; probe,,,动词
963211,96321,1,研究讨论,enquire into; discuss,,,动词
963311,96331,1,看(试图发现情况),look about (trying to find some information),,,动词
963312,96331,2,看望(多指远道),(of sb. from afar) visit,,,动词
963411,96341,1,"心里感到不痛快而呼出长气,发出声音",sigh,,,动词
963611,96361,1,〈连词conj.〉表示假设,if,,,连词
963811,96381,1,陶器和瓷器的统称。,ceramics; general term for pottery and porcelain,,,名词
963911,96391,1,顽皮,naughty; mischievous,,,形容词
963912,96391,2,〈方dial.〉生闲气;惹气。,pique; be exasperated,,,动词
964011,96401,1,"去坏的留好的;去掉不适合的,留下适合的",dispense with; leave out; throw out,,,动词
964111,96411,1,"〈比喻fig.〉接受任务或举行谈判时提出种种条件,斤斤计较。",bargain; haggle;,,,动词
964211,96421,1,特别擅长的技能或特有的工作经验,what one is skilled in; strong point; speciality,,,名词
964311,96431,1,特别指定的,specially designated (or appointed),,,形容词
964312,96431,2,某一个(人、时期、地方等,"of a person, period of time, place, etc.",,,形容词
964411,96441,1,事物所表现的独特的色彩、风格等,characteristic; salient feature; hallmark (or quality),,,名词
964511,96451,1,挑选人员使担任更重要的职务,promote; select a person to a more important position,,,动词
964611,96461,1,用化学方法或物理方法从化合物或混合物中提取(所要的东西),extract and purify; abstract; refine; obtain (sth. wanted) from a compound or a mixture by chemical or physical process,,,动词
964711,96471,1,"把对方没有想到或想不到的提出来,引起对方注意",point out; prompt; point out what the others have not thought of or fail to think of,,,动词
964811,96481,1,商讨问题时提出主张来请大家讨论,propose; suggest; move; put forward one's views for discussion at a meeting,,,动词
964812,96481,2,商讨问题时提出的主张,proposal; motion,,,名词
964911,96491,1,"构成文学和艺术作品的材料,即作品中具体描写的生活事件或生活现象","subject matter; theme; material for a literary and artistic work, i.e., events and life described in the work",,,名词
965011,96501,1,"设身处地为人着想,给以谅解",show understanding and sympathy by putting oneself in sb. else's position; make allowances for,,,动词
965111,96511,1,体统;身份,dignity; face,,,名词
965112,96511,2,光荣;光彩,honourable; creditable; respectable,,,形容词
965113,96511,3,(相貌或样子)好看;美丽,"good-looking, handsome; beautiful; pretty",,,形容词
965211,96521,1,若干有关事物或某些意识互相联系而构成的一个整体,system; setup; set or arrangement of things or thoughts so related or connected as to form an organic whole,,,名词
965311,96531,1,卓绝的创造力、想像力;突出的聪明智慧,genius; talent; gift; endowment,,,名词
965312,96531,2,有天才的人。,gifted person,,,名词
965411,96541,1,"可燃气体,主要成分是甲烷,产生在油田、煤田和沼泽地带,是埋藏在地下的古代生物经高温、高压等作用形成的。主要用做燃料和化工原料。","natural gas; inflammable gas consisting mainly of methane, found in the oilfields, coalfields and marshlands, formed by the remains of ancient animals and plants under high temperature and pressure; used mainly as fuel and in making chemicals",,,名词
965511,96551,1,天然生成,born; inborn; inherent; innate,,,形容词
965611,96561,1,某些宗教指人死后灵魂居住的永享幸福的地方(跟‘地狱’相对as opposed to‘hell’})。,paradise; Heaven; place where the souls of the deceased stay and enjoy happiness,,,名词
965612,96561,2,〈比喻fig.〉幸福美好的生活环境。,paradise; excellent living environment,,,名词
965711,96571,1,日月星辰等天体在宇宙间分布、运行等现象。,astronomy,,,名词
965911,96591,1,过分严格地在细节上指摘,nitpick; be hypercritical; be fastidious,,,形容词
966011,96601,1,文件或契约上的条目,clause (in a formal document or deed); article; provision,,,名词
966111,96611,1,思想、言语、文字的层次;生活、工作的秩序,proper arrangement or presentation; orderliness; method,,,名词
966211,96621,1,国家和国家签订的有关政治、军事、经济或文化等方面的权利和义务的文书,"treaty; pact; document signed between two or more countries on their respective rights and obligations in political, military, economic or cultural fields",,,名词
966311,96631,1,配合得适当,harmonious,,,形容词
966312,96631,2,"排解纠纷,使双方重归和好",mediate; reconcile,,,动词
966313,96631,3,妥协、让步(多用于否定,usu. used in the negative,,,动词
966411,96641,1,把多和少、忙和闲等加以适当的调整,"adjust; regulate (quantity; amount of work, etc.)",,,动词
966412,96641,2,根据医生的处方配制药物。,fill a prescription,,,动词
966511,96651,1,"从数量上或程度上调整,使适合要求",regulate; adjust,,,动词
966611,96661,1,劝说双方消除纠纷,mediate; make peace,,,动词
966711,96671,1,作料。,condiment; seasoning; flavouring,,,名词
966811,96681,1,"搬弄是非,引起纠纷",instigate; sow discord,,,动词
966911,96691,1,"借端生事,企图引起冲突或战争",provoke; do something under a pretext in an attempt to start a clash or war,,,动词
967111,96711,1,(船只)停靠;停留,(of ships) on the berth,,,动词
967211,96721,1,(事情)中止或暂停,stop; halt; pause; be at a standstill,,,动词
967212,96721,2,说话时语音上的间歇,pause (in speaking),,,动词
967311,96731,1,"因为受到阻碍,不能顺利地运动或发展",stagnate; be at a standstill; bog down; no movement or development due to hindrance,,,动词
967411,96741,1,"盖在路旁或花园里供人休息用的建筑物,面积较小,大多只有顶,没有墙。","pavilion (in a park or beside a road for people to rest), usually with a roof, but without walls",,,名词
967511,96751,1,直立而高耸,tall and straight; towering,,,形容词
967512,96751,2,坚强有力;强劲,forceful,,,形容词
967611,96761,1,在社会经济活动中作为流通手段的货币,currency; money; money as a medium of circulation in social and economic activities,,,名词
967711,96771,1,"浅显易懂,适合一般人的水平和需要的",popular; common; easy to understand and suited to the needs of the common people,,,形容词
967811,96781,1,(在一定范围内)普遍使用,in common use; current; general,,,形容词
967812,96781,2,"某些写法不同而读音相同的汉字彼此可以换用(有的限于某一意义),如‘太’和‘泰’,‘措词’和‘措辞’。","interchangeable; certain Chinese characters written in different forms but having the same pronunciation are interchangeable (some limited to a certain meaning), such as 太tài and 泰tài, 措词cuò∥cí and 措辞cuò∥cí",,,动词
967911,96791,1,同父母所生的,born of the same parents,,,形容词
967912,96791,2,同一个国家或民族的人,compatriots; fellow countryman,,,名词
968011,96801,1,"为共同的理想、事业而奋斗的人,特指同一个政党的成员。","comrade; persons who strive for the common ideal or cause, esp. members of the same party",,,名词
968012,96801,2,人们惯用的彼此之间的称呼,[customary title used between people],,,名词
968111,96811,1,"儿童文学的一种体裁,通过丰富的想像、幻想和夸张来编写适合于儿童欣赏的故事。","fairy tales; children's story; nursery story; imaginative, mythical, oft. gothic stories that suit children's taste",,,名词
968211,96821,1,指对某一现象有关的数据的搜集、整理、计算和分析等。,"statistics, census; collection, organization, calculation, analysis, etc., of the relevant data of a phenomenon",,,动词
968212,96821,2,总括地计算,add up; count,,,动词
968311,96831,1,通通。,all; entirely; completely,,,副词
968411,96841,1,见解相同,agreeable; congenial; holding the same view; having the same opinion,,,动词
968412,96841,2,利用时机谋取私利,speculate; be a profiteer; seize a chance to seek private gain,,,动词
968511,96851,1,"选举的一种方式,由选举人将所要选的人的姓名写在票上,或在印有候选人姓名的选票上做出标志,投入票箱。表决议案也有用投票方式的。","vote; cast a vote; way of electing where a voter writes the name of a candidate on a ballot, or marks his vote on a form printed with the names of the candidates, which then goes into the ballot box; also used when voting for a bill",,,动词
968611,96861,1,"停止对抗,向对方屈服",surrender; capitulate; stop resisting and yield to one's opponent,,,动词
968711,96871,1,扔；投,throw; hurl; cast; fling,,,动词
968911,96891,1,"集中兵力向一点进攻或反攻,打开缺口",break through; make a breakthrough; concentrate one's forces on a point of attack or counterattack,,,动词
968912,96891,2,打破(困难、限制等),surmount (difficulty); break (limit),,,动词
969011,96901,1,"有装饰意味的花纹或图形,以结构整齐、匀称、调和为特点,多用在纺织品、工艺美术品和建筑物上。","pattern; design; decorative pattern or figure characterized by a regular, even and harmonious structure, mostly used on fabrics, handicrafts and buildings",,,名词
969111,96911,1,跟从师傅学习的人。,apprentice; pupil; disciple; person apprenticed to a master worker,,,名词
969211,96921,1,路径(多用于比喻,usu. fig.,,,名词
969411,96941,1,"地球陆地表面的一层疏松物质,由各种颗粒状矿物质、有机物质、水分、空气、微生物等组成,能生长植物。","soil; layer of loose earth on the land surface, composed of various mineral particles, organic matter, moisture, air, micro-organisms, etc., in which plants grow",,,名词
969511,96951,1,为了集中力量实现共同理想或完成共同任务而联合或结合,unite; rally; ally or combine with each other to concentrate forces in order to realize a common ideal or fulfil a common task,,,动词
969512,96951,2,和睦;友好,harmonious; united; friendly,,,形容词
969611,96961,1,有共同目的、志趣的人所组成的集体,organization; group; team; society; collective composed of people who have common goals and interests,,,名词
969711,96971,1,(夫妻、父子等)散而复聚,"reunion; (of husband and wife, father and son, etc.) gather together once more after a separation",,,动词
969712,96971,2,圆形的,round; circular,,,形容词
969811,96981,1,根据已经知道的事情来想像不知道的事情,infer; guess; conjecture; try to imagine an unknown thing according to known facts,,,动词
969911,96991,1,"用武力打垮旧的政权,使局面彻底改变。",overthrow; overturn; topple; smash an old regime by force in order to bring about a complete change,,,动词
969912,96991,2,根本否定已有的说法、计划、决定等,"repudiate; cancel; reverse; completely gainsay original wording, plan, decision, etc.",,,动词
970011,97001,1,"逻辑学上指思维的基本形式之一,是由一个或几个已知的判断(前提)推出新判断(结论)的过程,有直接推理、间接推理等。",inference; reasoning; ratiocination; course of directly or indirectly inferring a new judgement (or conclusion) through one or several known judgements (or premises),,,动词
970111,97011,1,用语言的形式进行推理,inference; deduction; corollary; reasoning in the form of language,,,动词
970211,97021,1,推广货物的销路,market; peddle; sell; promote the sales (of goods),,,动词
970411,97041,1,离开(某种环境或情况);断绝(某种联系),separate oneself from; break away from; be divorced from; leave (some environment or situation); break or cut off (some connection),,,动词
970511,97051,1,"把时间延长,不迅速办理","delay; procrastinate; put off; postpone; prolong the time, or not handle immediately",,,动词
970611,97061,1,委托运输部门运(行李、货物等),"consign for shipment; check; entrust transport departments to convey (luggage, goods, etc.)",,,动词
970711,97071,1,稳妥适当,appropriate; suitable; proper,,,形容词
970811,97081,1,妥当完善,appropriate; proper; well-arranged,,,形容词
970911,97091,1,用让步的方法避免冲突或争执,capitulate; compromise; avoid a conflict or dispute by making concessions,,,动词
971011,97101,1,"平面上的动点A到两个定点F, F′的距离的和等于一个常数时，这个动点A的轨迹，就是椭圆。两个定点F, F′叫做椭圆的焦点。","ellipse. When the sum of the distances between a moving point A on a plane to the two fixed points F and F′equals a constant, the locus of the moving point A is called an oval or ellipse, and the two fixed points F and F′are its focal points.",,,名词
971012,97101,2,通常也指椭圆体。,(commonly referring to) ellipsoid,,,名词
971111,97111,1,唾液的通称。,general term for 唾液tuòyè,,,名词
971211,97121,1,挖;发掘,excavate; unearth,,,动词
971311,97131,1,小孩儿,baby; child,,,名词
971411,97141,1,〈比喻fig.〉崩溃或分裂,disintegrate; collapse,,,动词
971412,97141,2,使对方的力量崩溃,rout,,,动词
971611,97161,1,故意改变(事实或内容),distort; misrepresent,,,动词
971711,97171,1,表面,appearance,,,名词
971811,97181,1,对某种事情或工作不懂或没有经验,amateurish; nonprofessional; having no knowledge or experience for a certain thing or work,,,形容词
971812,97181,2,外行的人。,nonprofessional; amateur; outsider,,,名词
971911,97191,1,某个物体以外的空间或某个集体以外的社会,outside; space outside an object; outside community,,,名词
972011,97201,1,"指人开朗活泼,内心活动易于表露出来",extroversion; being open and vivacious and ready to expose one's innermost being,,,形容词
972012,97201,2,指面向外国市场,foreign market-oriented,,,形容词
972211,97221,1,应该有的全都有了,"entire; complete; having all necessary or normal parts, components, or steps",,,形容词
972311,97231,1,完结,end; finish,,,动词
972411,97241,1,摆弄着玩耍,toy with,,,动词
972412,97241,2,戏弄,make fun of; tease,,,动词
972413,97241,3,搬弄,show off; display,,,动词
972414,97241,4,施展(手段、伎俩等),"engage in; resort to (underhand means, tricks, etc.)",,,动词
972511,97251,1,"思想保守,不愿意接受新鲜事物",obstinate; stubborn; be conservative and unwilling to accept new things,,,形容词
972512,97251,2,"指在政治立场上坚持错误,不肯改变",diehard; refuse to change one's stand or correct one's mistake in terms of politics,,,形容词
972513,97251,3,不易制伏或改变,hard nut to crack,,,形容词
972611,97261,1,坚强;强硬,tenacious; indomitable,,,形容词
972711,97271,1,扭转已成的不利局面,reverse the unfavourable situation; turn the table,,,动词
972712,97271,2,收回(利权等),retract; retrieve (economic rights and interests),,,动词
972811,97281,1,从危险中救回来,save; rescue,,,动词
972911,97291,1,对人的不幸遭遇或事物的意外变化表示同情、可惜,commiserate; sympathize; feel sorry for others' misfortunes or for the unexpected change of an event,,,动词
973011,97301,1,非常;极其,very much; extremely,,,副词
973111,97311,1,过去的一般的日子,as usual,,,名词
973211,97321,1,过去的事情,past events,,,名词
973311,97331,1,网状的东西。,network,,,名词
973312,97331,2,指由许多互相交错的分支组成的系统,setup; system consisting of interconnected branches,,,名词
973313,97331,3,"在电的系统中,由若干元件组成的用来使电信号按一定要求传输的电路或其中的一部分,叫做网络。",network; circuit or part of a circuit consisting of a number of component parts that transmit signals according to instructions,,,名词
973411,97341,1,狂妄地打算,make a vain attempt to; hope vainly to do sth.,,,动词
973412,97341,2,不能实现的打算,wild fantasy; pipe dream,,,名词
973511,97351,1,"非常藐小,不值得一提。",negligible; insignificant,,,形容词
973611,97361,1,"深入到分子、原子、电子等构造领域的,泛指部分或较小范围的(跟‘宏观’相对as opposed to‘macrocosmic’})","microcosmic; of such miniature worlds as molecule, atom, electron, etc.; general reference to part of a field",,,名词
973711,97371,1,使人敬畏的声势或气派,might; awe-inspiring manner,,,名词
973712,97371,2,有威风,imposing; impressive; smart,,,形容词
973811,97381,1,强大的使人畏惧的力量。,"power; force; awe-inspiring, powerful strength",,,名词
973812,97381,2,具有巨大推动或摧毁作用的力量,"mighty force, either constructive or destructive",,,名词
973911,97391,1,声誉和名望,prestige,,,名词
974011,97401,1,威望和信誉,prestige; popular trust,,,名词
974111,97411,1,指危险的根由,crisis,,,名词
974112,97411,2,严重困难的关头,critical moment,,,名词
974211,97421,1,违反;不遵守,violate; go against; run counter to,,,动词
974311,97431,1,使继续存在下去;保持,maintain; keep,,,动词
974312,97431,2,保护;维护支持,safeguard; support,,,动词
974411,97441,1,"人和动物营养、生长所必需的某些少量有机化合物,对机体的新陈代谢、生长、发育、健康有极重要作用。如果长期缺乏某种维生素,就会引起生理机能障碍而发生某种疾病。一般由食物中取得。现在发现的有几十种,如维生素A、维生素B、维生素C等。","vitamin; any of various organic substances essential in minute amount for metabolism, growth and health of the body and obtained naturally from foods. Insufficient intake of certain vitamin over a long period of time will cause physiological malfunction and result in certain diseases. There are dozens of known vitamins, such as vitamins A, B and C.",,,名词
974511,97451,1,保护和修理,maintain and repair,,,动词
974611,97461,1,感到难以应付,feel embarrassed; feel awkward,,,形容词
974612,97461,2,作对或刁难,make things difficult for,,,动词
974711,97471,1,从时间、期限长短上看,for a certain period of time; by a definite date,,,动词
974811,97481,1,作为领头人,with sb. as the leader; headed (or led) by,,,动词
974911,97491,1,委员会的成员。,member of a committee,,,名词
974912,97491,2,〈旧时old〉被委派担任特定任务的人员。,envoy with a special commission,,,名词
975011,97501,1,假造,fabricate,,,动词
975111,97511,1,指食欲,appetite,,,名词
975112,97511,2,〈比喻fig.〉对事物或活动的兴趣,liking; interest in things or activities,,,名词
975211,97521,1,位置处在(某处),be located; be situated; lie,,,动词
975311,97531,1,实在不能不说是…(表示不以为然),"[imply disagreement, objection] rather; a bit too; truly",,,副词
975312,97531,2,不免,naturally; unavoidably,,,副词
975411,97541,1,害怕,fear; dread,,,动词
975511,97551,1,"按一定轨道绕行星运行的天体,本身不能发光。",satellite; moon; celestial body that moves around a planet along a given orbit and does not emit light by itself,,,名词
975512,97551,2,像卫星那样环绕某个中心的,something that surrounds a certain centre like a satellite,,,形容词
975513,97551,3,指人造卫星。,artificial satellite; man-made satellite,,,名词
975611,97561,1,(用话或物品)安慰问候,express sympathy and solicitude for; extend one's regards to; convey greetings to; salute,,,动词
975711,97571,1,"南半球和北半球的极圈与回归线之间的地带,气候比较温和。","temperate zone; either of the two zones between the tropics and the polar circles, of relatively mild climate",,,名词
975811,97581,1,(气候)不冷不热,(of climate) temperate; mild; moderate,,,形容词
975812,97581,2,"(性情、态度、言语等)不严厉,不粗暴,使人感到亲切","(of disposition, manner, speech, etc.) gentle; mild",,,形容词
975821,97582,1,(物体)不冷不热,(of an object) warm; lukewarm,,,形容词
975911,97591,1,"〈旧时old〉指用做凭证的官方文书,现专指毕业证书。",diploma; official document used as evidence for education one has received,,,名词
976011,97601,1,"历代遗留下来的在文化发展史上有价值的东西,如建筑、碑刻、工具、武器、生活器皿和各种艺术品等","cultural relic; artifact; valuable objects in the history of cultural development, such as buildings, stone inscriptions, tools, weapons, household utensils, and work of arts",,,名词
976111,97611,1,有历史价值或参考价值的图书资料,document; literature of historical value,,,名词
976211,97621,1,"(言谈、举止)温和有礼貌,不粗俗",(of talk and manner) elegant; refined; cultured; polished,,,形容词
976311,97631,1,"文学和艺术的总称,有时特指文学或表演艺术",general term for literature and art; sometimes esp. referring to literature or art of performance,,,名词
976411,97641,1,指著作等出版跟读者见面,"(of a work, etc.) be published; come out",,,动词
976611,97661,1,深黑,pitch-black; jet-black,,,形容词
976711,97671,1,诬蔑。,slander; vilify,,,动词
976712,97671,2,玷污。,stain; blemish,,,动词
976811,97681,1,诬告陷害,frame a case against; frame sb.,,,动词
976911,97691,1,没有别的能够相比(多用于好的方面,usu. used in a good sense,,,形容词
977011,97701,1,不要代价的;没有报酬的,free; gratis; gratuitous,,,形容词
977111,97711,1,不顾羞耻;不知羞耻,shameless; brazen; impudent,,,形容词
977211,97721,1,没有门径或找不到头绪(做某件事),have no way (of doing sth.); not be in a position (to do sth.),,,形容词
977311,97731,1,心里一点不受感动;一点也不动心。,aloof and indifferent; unmoved; untouched; unconcerned;,,,形容词
977411,97741,1,只;不外乎,nothing but; no more than; simply; only,,,副词
977511,97751,1,没精打采。,listless; in low spirits; lackadaisical,,,形容词
977611,97761,1,没有办法;没有办法可想。,be helpless; there is no way out; have no alternative; have no choice,,,形容词
977711,97771,1,"放刁撒泼,蛮不讲理",rascally; scoundrelly; blackguardly,,,形容词
977712,97771,2,游手好闲、品行不端的人。,rascal;,,,名词
977811,97781,1,毫无理由地跟人吵闹;故意捣乱。,wilfully make trouble; be deliberately provocative,,,形容词
977911,97791,1,用不上力量;没有能力或能力达不到。,powerless; helpless; incapable of action; beyond the reach,,,形容词
978011,97801,1,形容待人非常细心周到。,meticulously; in every possible way,,,形容词
978111,97811,1,缺乏知识;不明事理,ignorant,,,形容词
978211,97821,1,"以有节奏的动作为主要表现手段的艺术形式,可以表现出人的生活、思想和感情,一般用音乐伴奏。","dance; rhythmic movement of the body and feet, ordinarily to music, to represent human life, and to express human thoughts and feelings",,,名词
978212,97821,2,表演舞蹈。,perform a dance,,,动词
978311,97831,1,侠客,knight; swordsman; person adept in martial arts and given to chivalrous conduct (in old times),,,名词
978411,97841,1,军事装备,arms; military equipment; battle outfit,,,名词
978412,97841,2,用武器来装备,arm; equip; provide troops with arms,,,动词
978413,97841,3,用武器装备起来的队伍;军队,army; armed forces,,,名词
978511,97851,1,"使对方人格或名誉受到损害,蒙受耻辱",insult; humiliate; subject sb. to indignities,,,动词
978711,97871,1,必须;一定要,must; be sure to,,,副词
978811,97881,1,从事或讨论具体的工作。,deal with concrete matters relating to work,,,形容词
978812,97881,2,"讲究实际,不求浮华。",be pragmatic,,,形容词
978911,97891,1,"测定的数值或计算中的近似值与准确值的差,如用0.33代替1/3,误差为1/300。","error; difference between a determined value or an approximate value in calculation and the accurate value, as 0.33 for 1/3, the error being 1/300",,,名词
979011,97901,1,理解得不正确,misread; misunderstand,,,动词
979012,97901,2,不正确的理解,misunderstanding,,,名词
979111,97911,1,生产上和生活上所需要的物质资料,commodity; goods and materials needed for production or in daily life,,,名词
979311,97931,1,停止燃烧;灭(灯火)。,"(of a fire, light, etc.) go out; die out",,,动词
979411,97941,1,吸收采取,absorb; draw; assimilate,,,动词
979511,97951,1,往日;从前,former days,,,名词
979611,97961,1,为祭祀宰杀的牲畜。,sacrifice; beast slaughtered for sacrifice,,,名词
979612,97961,2,为了正义的目的舍弃自己的生命,give one's life for; die a martyr's death; lay down one's life,,,动词
979613,97961,3,放弃或损害一方的利益,give up; at the expense of,,,动词
979711,97971,1,傍晚的太阳,setting sun,,,名词
979811,97981,1,儿子的妻子。,son's wife; daughter-in-law;,,,名词
979812,97981,2,晚辈亲属的妻子(前面加晚辈称呼),wife of a relative of the younger generation,,,名词
979911,97991,1,习惯和风俗,custom; customs and habits,,,名词
980011,98001,1,军事上指出其不意地打击,surprise attack; attack by surprise,,,动词
980012,98001,2,〈比喻fig.〉突然的打击,unexpected blow; hit,,,动词
980111,98011,1,"喜欢听,乐意看",love to see and hear; appealing,,,形容词
980211,98021,1,愉快;高兴,happy; joyous,,,形容词
980311,98031,1,相关联的成组成套的事物,series; set,,,名词
980411,98041,1,"生物体的基本结构和功能单位,形状多种多样,主要由细胞核、细胞质、细胞膜等构成。植物的细胞膜外面还有细胞壁。细胞有运动、营养和繁殖等机能。","cell; basic structural and independently functioning unit of an organism, assuming a variety of shapes, and consisting of a nucleus, cytoplasm and cytomembranes. The cytomembrane of a plant is surrounded by a semi-permeable cell wall. A cell has moving, nutritious, reproductive and other functions.",,,名词
980511,98051,1,"微生物的一大类,体积微小,必须用显微镜才能看见。有球形、杆形、螺旋形、弧形、线形等多种,一般都用分裂繁殖。自然界中分布很广,对自然界物质循环起着重大作用。有的细菌对人类有利;有的细菌能使人类、牲畜等发生疾病。","germ; bacterium; any fissiparous micro-organism of the class Schizomycetes, which is so tiny as to be visible only under a microscope, round, bacilliform, spiral, arcing and filamentous in shape, and widespread in nature, playing a major role in the material circulation in nature. Some germs are salubrious to humankind, and some are pathogenic and cause diseases in humans or animals.",,,名词
980611,98061,1,精细周密,fastidious; scrupulous,,,形容词
980612,98061,2,细密精致,intricate; precise about details,,,形容词
980811,98081,1,宽度小,narrow,,,形容词
980812,98081,2,(心胸、气量、见识等)局限在一个小范围里;不宽广;不宏大,"(of mind; tolerance, knowledge) narrow; limited",,,形容词
980911,98091,1,宽度小,contracted; cramped; narrow,,,形容词
980912,98091,2,(心胸、见识等)不宏大宽广,"(of mind, knowledge, etc.) narrow; limited",,,形容词
981011,98101,1,"河流经过的深而狭窄的山谷,两旁有峭壁。","gorge; canyon; narrow chasm with steep cliff walls, cut into the earth by running water",,,名词
981111,98111,1,"夏季开设的供青少年或集体的成员短期休息、娱乐等的营地,多设在林中或海边。","summer camp; camping site, mostly in a forest or by the sea, for young people or a group to rest or entertain themselves for a short period of time in summer",,,名词
981311,98131,1,"进步比较快,水平比较高,可以作为学习的榜样的",advanced; fast or ahead in progress or level and to be emulated,,,形容词
981312,98131,2,先进的人或集体,advanced individual or unit,,,名词
981411,98141,1,"时间词,泛指以前或指某个时候以前",before; previously,,,名词
981511,98151,1,(颜色)明亮,(of colour) bright,,,形容词
981512,98151,2,"分明而确定,一点也不含糊",clear-cut; distinct; distinctive,,,形容词
981611,98161,1,揭起,lift; raise,,,动词
981612,98161,2,往上涌起;翻腾,surge; cause to surge,,,动词
981613,98161,3,使运动等大规模地兴起,"set off (a movement, campaign, etc.); start",,,动词
981711,98171,1,"天然的或人工合成的细丝状物质。棉花、麻类植物的韧皮部分、动物的毛和矿物中的石棉,都是天然纤维。合成纤维用高分子化合物制成。","fibre; natural or artificial slender, threadlike substance. Cotton, bast of phloem-fibre plants, wool of animals and asbestos in the minerals are all natural fibres. Artificial fibres are made of high-molecular compounds.",,,名词
982011,98201,1,被怀疑有某种行为的可能性,suspicion; suspecting sb. of doing sth. wrong with little supporting evidence,,,名词
982112,98211,2,不满意的话,complaint; gossip,,,名词
982113,98211,3,闲谈,talk casually about; chat about,,,名词
982211,98221,1,"指妇女心地善良,通情达理,对人和蔼。",(of a woman) virtuous; genial and prudent; kind-hearted and understanding;,,,形容词
982311,98231,1,事物相连接,link up; join,,,动词
982411,98241,1,非常明显,notable; marked; striking; remarkable; outstanding,,,形容词
982511,98251,1,发生案件或事故的场所以及该场所在发生案件或事故时的状况,scene (of an accident),,,名词
982512,98251,2,直接从事生产、演出、试验等的场所,"site; spot (where production, performance, experiment, etc. is going on)",,,名词
982711,98271,1,目前的状况,present (or current) situation; status quo; existing state of affairs,,,名词
982811,98281,1,"国家的根本法。具有最高的法律效力,是其他立法工作的根据。通常规定一个国家的社会制度、国家制度、国家机构和公民的基本权利与义务等。","constitution; fundamental law of a country. It has the supreme legal effect and provides the basis for the formulation of other laws. It usu. provides for the social system, state system, state organizational structure, basic rights and obligations of the citizens of a country.",,,名词
982911,98291,1,设计害人,frame (up); make a false charge against,,,动词
983011,98301,1,落在(不利的境地),sink (or fall) into (a predicament); land oneself in; be caught in; get bogged down in,,,动词
983012,98301,2,〈比喻fig.〉深深地进入(某种境界或思想活动中),be lost in (a certain state of affairs or reverie); be immersed in; be deep in,,,动词
983111,98311,1,〈比喻fig.〉事物发展的脉络或探求问题的途径,clue; thread,,,名词
